,ts,open,high,low,close,vol
16642,1756530300000,108391.99,108423.27,108349.04,108423.26,56.36866
16643,1756530600000,108423.26,108423.27,108248.05,108248.06,62.57477
16644,1756530900000,108248.05,108315.86,108248.05,108280.14,41.06006
16645,1756531200000,108280.14,108285.85,108223.89,108251.5,23.10153
16646,1756531500000,108251.49,108251.5,108213.63,108216.85,28.11882
16647,1756531800000,108216.84,108297.07,108129.3,108292.06,64.70733
16648,1756532100000,108292.07,108426.01,108257.39,108426.01,57.48838
16649,1756532400000,108426.01,108443.84,108364.53,108373.53,48.94003
16650,1756532700000,108373.53,108430.67,108315.67,108315.68,50.08391
16651,1756533000000,108315.67,108396.47,108291.36,108327.04,32.14539
16652,1756533300000,108327.04,108370.43,108318.34,108347.2,26.05112
16653,1756533600000,108347.2,108554.73,108318.34,108525.4,40.8713
16654,1756533900000,108525.4,108553.69,108470.82,108543.36,22.55819
16655,1756534200000,108543.36,108543.36,108331.5,108331.51,29.25568
16656,1756534500000,108331.51,108409.28,108300.01,108329.53,18.81004
16657,1756534800000,108329.54,108329.54,108300.0,108316.9,29.90371
16658,1756535100000,108316.9,108316.91,108257.4,108264.36,34.95115
16659,1756535400000,108264.36,108304.5,108242.14,108275.15,29.04138
16660,1756535700000,108275.15,108324.27,108275.14,108302.6,15.59949
16661,1756536000000,108302.6,108304.8,108275.13,108275.14,11.93028
16662,1756536300000,108275.14,108299.84,108239.84,108247.86,52.44468
16663,1756536600000,108247.85,108247.86,108209.35,108233.22,21.17815
16664,1756536900000,108233.22,108320.0,108210.66,108320.0,28.1124
16665,1756537200000,108320.0,108378.98,108255.29,108255.3,31.1975
16666,1756537500000,108255.29,108255.3,108120.0,108173.16,63.00275
16667,1756537800000,108173.17,108263.33,108173.17,108263.33,43.79416
16668,1756538100000,108263.33,108266.97,108210.93,108210.93,38.80261
16669,1756538400000,108210.94,108218.44,108200.0,108218.43,55.28488
16670,1756538700000,108218.43,108274.22,108210.0,108274.22,57.24837
16671,1756539000000,108274.22,108414.86,108274.21,108408.75,62.80672
16672,1756539300000,108408.75,108435.24,108387.83,108435.23,63.40844
16673,1756539600000,108435.23,108493.7,108435.23,108492.8,53.4142
16674,1756539900000,108492.8,108512.94,108474.78,108490.6,57.9665
16675,1756540200000,108490.61,108498.14,108470.52,108498.13,33.41825
16676,1756540500000,108498.14,108524.26,108498.13,108524.26,134.12966
16677,1756540800000,108524.26,108524.26,108514.0,108514.0,22.94506
16678,1756541100000,108514.0,108680.0,108488.0,108620.01,61.81098
16679,1756541400000,108620.0,108642.0,108542.29,108641.99,32.51717
16680,1756541700000,108642.0,108665.63,108615.32,108625.58,32.40873
16681,1756542000000,108625.58,108669.32,108625.57,108669.32,10.57347
16682,1756542300000,108669.32,108777.43,108656.47,108727.25,25.75527
16683,1756542600000,108727.25,108727.26,108590.48,108590.48,23.00728
16684,1756542900000,108590.48,108666.44,108574.77,108627.95,14.64313
16685,1756543200000,108627.94,108627.95,108589.27,108604.22,10.67761
16686,1756543500000,108604.22,108604.22,108533.57,108575.49,21.82474
16687,1756543800000,108575.5,108602.0,108557.01,108572.46,13.42939
16688,1756544100000,108572.46,108599.99,108563.78,108568.0,17.83164
16689,1756544400000,108568.0,108604.82,108545.71,108574.54,29.52145
16690,1756544700000,108574.53,108596.0,108533.01,108533.02,26.01433
16691,1756545000000,108533.01,108533.02,108503.9,108503.9,13.45067
16692,1756545300000,108503.91,108540.0,108499.99,108539.99,10.94389
16693,1756545600000,108540.0,108587.09,108539.99,108587.09,12.83986
16694,1756545900000,108587.08,108587.09,108533.89,108533.9,25.57387
16695,1756546200000,108533.9,108533.9,108470.84,108502.86,40.77467
16696,1756546500000,108502.87,108517.64,108484.7,108517.63,18.86012
16697,1756546800000,108517.64,108517.64,108480.0,108480.01,29.27601
16698,1756547100000,108480.01,108555.55,108470.84,108555.54,34.47536
16699,1756547400000,108555.54,108592.55,108555.54,108580.76,33.73845
16700,1756547700000,108580.75,108580.76,108517.62,108517.63,14.55772
16701,1756548000000,108517.63,108539.49,108490.13,108492.47,31.61747
16702,1756548300000,108492.47,108627.41,108486.0,108627.41,49.88549
16703,1756548600000,108627.41,108627.41,108558.28,108592.67,83.27616
16704,1756548900000,108592.67,108662.45,108592.66,108658.54,27.38386
16705,1756549200000,108658.54,108667.39,108649.25,108664.43,31.63027
16706,1756549500000,108664.42,108690.49,108653.29,108690.49,21.14149
16707,1756549800000,108690.48,108690.49,108595.61,108595.62,25.76039
16708,1756550100000,108595.61,108595.62,108541.35,108565.17,32.69815
16709,1756550400000,108565.17,108565.18,108488.7,108488.71,24.13722
16710,1756550700000,108488.71,108488.71,108400.0,108479.99,46.55643
16711,1756551000000,108480.0,108480.0,108406.0,108411.58,29.69974
16712,1756551300000,108411.58,108448.86,108400.0,108425.99,23.97293
16713,1756551600000,108425.98,108460.57,108422.36,108430.83,44.75733
16714,1756551900000,108430.82,108514.04,108430.82,108514.03,27.4744
16715,1756552200000,108514.04,108540.0,108504.49,108526.65,23.29849
16716,1756552500000,108526.65,108526.65,108463.19,108503.94,27.42773
16717,1756552800000,108503.94,108540.73,108503.93,108540.73,35.00797
16718,1756553100000,108540.73,108540.73,108540.72,108540.73,4.16898
16719,1756553400000,108540.72,108573.18,108531.13,108556.67,46.51453
16720,1756553700000,108556.68,108573.43,108508.05,108562.31,41.84036
16721,1756554000000,108562.31,108584.0,108562.3,108584.0,21.61525
16722,1756554300000,108584.0,108686.0,108583.99,108686.0,35.76227
16723,1756554600000,108686.0,108686.0,108624.46,108624.46,34.57475
16724,1756554900000,108624.46,108714.35,108621.98,108680.01,69.30137
16725,1756555200000,108680.01,108680.01,108474.07,108474.07,45.39393
16726,1756555500000,108474.08,108545.41,108458.71,108545.4,37.55087
16727,1756555800000,108545.4,108568.98,108520.0,108567.52,10.29487
16728,1756556100000,108567.53,108567.53,108506.1,108506.1,14.86151
16729,1756556400000,108506.1,108539.99,108506.1,108539.0,13.59742
16730,1756556700000,108539.0,108546.08,108474.23,108502.94,29.53622
16731,1756557000000,108502.95,108502.95,108382.23,108459.46,43.99064
16732,1756557300000,108459.46,108523.15,108371.91,108402.0,29.81629
16733,1756557600000,108402.0,108462.65,108333.0,108443.06,47.51541
16734,1756557900000,108443.06,108572.53,108443.06,108557.4,42.80527
16735,1756558200000,108557.4,108598.19,108527.62,108592.26,16.24217
16736,1756558500000,108592.26,108614.86,108576.47,108614.86,24.91173
16737,1756558800000,108614.85,108614.86,108534.54,108534.55,23.94623
16738,1756559100000,108534.55,108540.93,108267.0,108330.02,90.12169
16739,1756559400000,108330.02,108331.43,108212.16,108275.14,27.9803
16740,1756559700000,108275.13,108339.17,108190.52,108305.44,131.44516
16741,1756560000000,108305.45,108391.13,108300.0,108388.19,22.76261
16742,1756560300000,108388.2,108418.41,108371.63,108418.4,16.25684
16743,1756560600000,108418.41,108512.67,108418.4,108500.7,48.4008
16744,1756560900000,108500.7,108520.1,108468.32,108468.33,32.98638
16745,1756561200000,108468.33,108513.78,108405.85,108405.85,15.52567
16746,1756561500000,108405.86,108449.22,108350.0,108449.21,59.48494
16747,1756561800000,108449.21,108504.47,108449.2,108486.78,40.46075
16748,1756562100000,108486.78,108531.14,108464.6,108531.14,43.41526
16749,1756562400000,108531.14,108531.14,108452.13,108492.93,13.57534
16750,1756562700000,108492.94,108527.67,108466.33,108466.33,13.83887
16751,1756563000000,108466.33,108477.87,108443.8,108473.69,11.72522
16752,1756563300000,108473.68,108473.68,108408.84,108439.99,11.92683
16753,1756563600000,108440.0,108477.87,108413.0,108477.87,15.18001
16754,1756563900000,108477.87,108550.0,108462.55,108549.99,19.31234
16755,1756564200000,108550.0,108623.75,108549.99,108560.5,35.76063
16756,1756564500000,108560.51,108597.69,108531.13,108589.05,18.08309
16757,1756564800000,108589.05,108654.31,108589.05,108622.89,56.31791
16758,1756565100000,108622.9,108740.16,108622.89,108710.6,45.61228
16759,1756565400000,108710.59,108717.61,108658.76,108710.29,28.68949
16760,1756565700000,108710.29,108710.29,108649.03,108661.99,15.04373
16761,1756566000000,108662.0,108662.0,108561.68,108561.68,14.98673
16762,1756566300000,108561.68,108644.6,108551.08,108644.6,17.74702
16763,1756566600000,108644.6,108644.6,108572.7,108593.98,11.06344
16764,1756566900000,108593.99,108690.48,108593.99,108683.65,12.6139
16765,1756567200000,108683.65,108775.05,108683.65,108768.34,33.35877
16766,1756567500000,108768.35,108865.49,108746.44,108773.99,69.23266
16767,1756567800000,108773.99,108774.0,108647.1,108698.67,32.71528
16768,1756568100000,108698.67,108926.15,108698.66,108916.0,37.03142
16769,1756568400000,108916.01,108925.8,108850.51,108925.79,56.80196
16770,1756568700000,108925.79,108925.79,108846.22,108908.25,24.321
16771,1756569000000,108908.24,108908.25,108849.8,108849.81,17.69294
16772,1756569300000,108849.8,108880.0,108836.74,108869.98,18.6059
16773,1756569600000,108869.98,108869.98,108814.91,108827.0,32.04913
16774,1756569900000,108827.01,108839.17,108783.45,108839.17,26.81954
16775,1756570200000,108839.16,108839.17,108667.62,108678.73,28.51631
16776,1756570500000,108678.73,108778.79,108665.63,108778.79,67.54581
16777,1756570800000,108778.79,108778.79,108720.0,108720.0,11.45002
16778,1756571100000,108720.01,108726.64,108702.53,108726.64,13.53033
16779,1756571400000,108726.64,108784.38,108692.63,108692.63,13.50524
16780,1756571700000,108692.64,108800.54,108692.63,108800.53,17.87795
16781,1756572000000,108800.53,108815.7,108800.53,108815.7,5.1936
16782,1756572300000,108815.7,108879.96,108815.69,108835.0,10.9759
16783,1756572600000,108835.01,108865.69,108827.2,108863.23,32.79173
16784,1756572900000,108863.24,108868.61,108815.71,108815.72,26.23596
16785,1756573200000,108815.72,108857.94,108800.53,108857.93,20.95839
16786,1756573500000,108857.94,108898.17,108823.13,108823.14,23.41501
16787,1756573800000,108823.13,108889.0,108823.13,108880.12,10.95732
16788,1756574100000,108880.11,108880.12,108816.75,108816.77,19.42949
16789,1756574400000,108816.77,108838.65,108806.05,108815.98,11.81191
16790,1756574700000,108815.99,108848.55,108815.98,108838.34,8.00146
16791,1756575000000,108838.34,108856.93,108838.33,108844.66,11.26467
16792,1756575300000,108844.67,108844.67,108784.6,108784.61,9.72069
16793,1756575600000,108784.61,108784.61,108692.64,108709.0,11.60136
16794,1756575900000,108708.99,108709.0,108625.46,108696.69,18.17518
16795,1756576200000,108696.68,108760.0,108665.45,108722.49,10.17203
16796,1756576500000,108722.5,108784.71,108722.49,108784.71,7.83185
16797,1756576800000,108784.71,108808.04,108783.04,108808.04,5.97943
16798,1756577100000,108808.04,108808.04,108761.01,108761.01,7.93069
16799,1756577400000,108761.02,108814.46,108748.0,108757.03,13.84771
16800,1756577700000,108757.02,108757.03,108686.36,108754.4,11.51127
16801,1756578000000,108754.39,108754.4,108666.99,108666.99,9.20712
16802,1756578300000,108666.99,108698.38,108651.37,108698.37,3.51639
16803,1756578600000,108698.37,108698.38,108629.28,108642.51,7.34622
16804,1756578900000,108642.52,108703.23,108642.51,108703.16,10.65779
16805,1756579200000,108703.17,108731.5,108679.61,108731.49,7.76194
16806,1756579500000,108731.49,108807.61,108731.49,108807.61,4.66687
16807,1756579800000,108807.6,108839.13,108807.6,108839.13,7.65441
16808,1756580100000,108839.12,108839.13,108713.63,108739.72,19.08015
16809,1756580400000,108739.72,108769.35,108720.0,108720.01,8.8268
16810,1756580700000,108720.0,108740.0,108720.0,108720.01,4.6618
16811,1756581000000,108720.01,108723.91,108697.65,108723.91,6.34916
16812,1756581300000,108723.9,108769.3,108706.14,108769.3,12.23059
16813,1756581600000,108769.3,108769.3,108650.0,108680.0,11.9602
16814,1756581900000,108679.99,108808.37,108679.99,108808.36,13.1292
16815,1756582200000,108808.36,108832.46,108799.99,108819.99,14.41045
16816,1756582500000,108820.0,108844.67,108820.0,108844.66,6.61196
16817,1756582800000,108844.67,108879.02,108844.66,108879.02,4.48986
16818,1756583100000,108879.02,108900.0,108778.58,108811.41,15.81468
16819,1756583400000,108811.41,108825.41,108796.25,108805.77,10.07502
16820,1756583700000,108805.76,108828.33,108786.6,108828.33,10.0357
16821,1756584000000,108828.32,108838.27,108766.02,108766.03,7.64002
16822,1756584300000,108766.03,108791.97,108762.64,108762.65,7.07587
16823,1756584600000,108762.65,108762.65,108692.89,108730.75,17.72517
16824,1756584900000,108730.75,108759.82,108689.96,108692.22,13.87559
16825,1756585200000,108692.21,108760.0,108676.19,108737.73,14.41869
16826,1756585500000,108737.74,108773.31,108737.73,108773.31,7.66593
16827,1756585800000,108773.31,108773.31,108682.58,108682.59,42.35269
16828,1756586100000,108682.58,108682.59,108580.93,108638.56,18.84871
16829,1756586400000,108638.57,108638.57,108598.52,108629.46,11.02433
16830,1756586700000,108629.46,108636.15,108612.59,108613.0,6.81026
16831,1756587000000,108612.99,108652.86,108598.55,108628.97,13.88607
16832,1756587300000,108628.97,108648.0,108628.97,108648.0,7.13309
16833,1756587600000,108648.0,108682.81,108635.64,108658.62,11.13511
16834,1756587900000,108658.63,108658.63,108500.0,108580.0,42.69476
16835,1756588200000,108579.99,108644.0,108579.99,108643.99,13.71721
16836,1756588500000,108644.0,108644.0,108592.26,108614.8,12.02185
16837,1756588800000,108614.8,108630.49,108582.23,108610.15,13.47676
16838,1756589100000,108610.15,108622.04,108610.14,108619.38,7.56766
16839,1756589400000,108619.38,108619.38,108534.96,108534.96,6.81091
16840,1756589700000,108534.97,108567.86,108534.96,108567.86,5.41914
16841,1756590000000,108567.85,108567.86,108550.77,108567.85,17.36743
16842,1756590300000,108567.86,108611.12,108548.0,108548.01,11.46007
16843,1756590600000,108548.0,108580.0,108546.91,108579.99,9.15444
16844,1756590900000,108579.99,108622.14,108579.99,108588.67,11.2946
16845,1756591200000,108588.67,108595.9,108506.8,108523.15,24.77782
16846,1756591500000,108523.16,108533.11,108468.77,108494.22,13.67056
16847,1756591800000,108494.22,108517.28,108494.21,108517.27,13.46346
16848,1756592100000,108517.28,108554.38,108517.27,108535.75,14.83606
16849,1756592400000,108535.75,108535.76,108512.73,108527.88,13.74537
16850,1756592700000,108527.88,108551.59,108527.87,108551.59,3.37133
16851,1756593000000,108551.59,108551.59,108509.88,108509.88,11.74673
16852,1756593300000,108509.88,108553.55,108509.88,108553.54,7.54094
16853,1756593600000,108553.55,108567.88,108553.54,108567.88,3.14818
16854,1756593900000,108567.88,108567.88,108531.13,108531.13,14.7161
16855,1756594200000,108531.13,108564.71,108531.13,108546.12,13.55148
16856,1756594500000,108546.12,108546.13,108531.12,108531.12,24.80518
16857,1756594800000,108531.13,108613.28,108530.15,108600.01,22.98374
16858,1756595100000,108600.0,108600.01,108582.0,108587.99,14.80433
16859,1756595400000,108588.0,108635.65,108587.99,108611.02,24.67025
16860,1756595700000,108611.03,108653.04,108611.03,108614.78,17.70833
16861,1756596000000,108614.78,108632.83,108608.64,108629.51,22.46266
16862,1756596300000,108629.51,108730.99,108629.51,108700.01,31.80364
16863,1756596600000,108700.01,108709.2,108656.97,108699.81,31.83471
16864,1756596900000,108699.81,108734.43,108690.48,108731.99,22.75147
16865,1756597200000,108731.99,108788.0,108725.67,108784.64,35.57562
16866,1756597500000,108784.63,108786.63,108746.43,108786.62,20.95575
16867,1756597800000,108786.62,108788.0,108767.0,108770.2,21.98571
16868,1756598100000,108770.19,108816.34,108770.19,108816.33,19.36331
16869,1756598400000,108816.33,108867.2,108801.35,108801.35,111.82424
16870,1756598700000,108801.35,108857.49,108801.35,108846.91,77.94039
16871,1756599000000,108846.92,108868.37,108803.21,108829.73,24.10109
16872,1756599300000,108829.73,108854.6,108820.69,108820.7,10.83682
16873,1756599600000,108820.69,108872.59,108820.69,108835.0,9.62028
16874,1756599900000,108835.01,108883.01,108804.93,108880.89,21.59868
16875,1756600200000,108880.9,108969.38,108876.96,108969.38,51.7976
16876,1756600500000,108969.38,109009.0,108926.45,109008.99,28.94661
16877,1756600800000,109008.99,109227.99,108979.1,109206.02,122.34912
16878,1756601100000,109206.01,109381.53,109150.01,109206.27,142.554
16879,1756601400000,109206.27,109282.02,109141.84,109235.65,92.20292
16880,1756601700000,109235.65,109400.0,109205.98,109389.08,74.16856
16881,1756602000000,109389.09,109410.28,109212.89,109222.39,102.92681
16882,1756602300000,109222.39,109263.38,109165.15,109165.16,33.9352
16883,1756602600000,109165.16,109198.23,109141.6,109141.61,25.35882
16884,1756602900000,109141.6,109240.13,109141.6,109191.24,35.94374
16885,1756603200000,109191.25,109287.43,109191.25,109287.43,15.0034
16886,1756603500000,109287.43,109348.61,109209.8,109334.01,25.17999
16887,1756603800000,109334.0,109461.42,109309.05,109398.0,67.2069
16888,1756604100000,109398.0,109429.4,109300.88,109329.05,53.04083
16889,1756604400000,109329.04,109362.03,109289.82,109334.92,17.52639
16890,1756604700000,109334.92,109383.37,109301.62,109375.5,14.27188
16891,1756605000000,109375.5,109460.54,109375.49,109443.54,33.05963
16892,1756605300000,109443.55,109480.02,109429.01,109429.01,33.23933
16893,1756605600000,109429.02,109439.54,109366.22,109393.38,25.35798
16894,1756605900000,109393.38,109403.88,109303.0,109361.18,31.74047
16895,1756606200000,109361.18,109376.33,109306.98,109376.33,19.2993
16896,1756606500000,109376.32,109412.15,109333.39,109365.89,40.59878
16897,1756606800000,109365.9,109365.9,109289.25,109299.99,34.92635
16898,1756607100000,109300.0,109325.86,109282.45,109325.86,11.32061
16899,1756607400000,109325.86,109325.86,109270.35,109270.36,11.51682
16900,1756607700000,109270.35,109280.0,109241.34,109262.95,10.83624
16901,1756608000000,109262.95,109269.99,109229.68,109229.68,12.09314
16902,1756608300000,109229.69,109229.69,109171.97,109211.66,17.39394
16903,1756608600000,109211.65,109219.91,109201.24,109201.26,7.50659
16904,1756608900000,109201.26,109224.88,109196.43,109224.87,4.89651
16905,1756609200000,109224.88,109294.3,109224.87,109294.3,25.32061
16906,1756609500000,109294.29,109335.81,109294.29,109314.87,56.08027
16907,1756609800000,109314.88,109335.91,109314.87,109320.61,39.41149
16908,1756610100000,109320.62,109320.62,109203.04,109254.94,26.1316
16909,1756610400000,109254.93,109306.93,109237.08,109306.93,26.55527
16910,1756610700000,109306.93,109306.93,109221.08,109221.09,16.2043
16911,1756611000000,109221.09,109221.09,109172.0,109213.63,10.7423
16912,1756611300000,109213.62,109306.4,109213.62,109276.13,17.5429
16913,1756611600000,109276.14,109320.44,109267.68,109320.44,11.501
16914,1756611900000,109320.44,109351.91,109320.43,109351.91,22.32679
16915,1756612200000,109352.0,109378.93,109282.22,109282.23,23.27032
16916,1756612500000,109282.23,109282.23,109160.05,109223.84,29.62465
16917,1756612800000,109223.84,109231.41,109102.25,109106.39,25.14468
16918,1756613100000,109106.39,109106.39,109025.93,109080.53,16.13021
16919,1756613400000,109080.53,109080.54,109015.04,109015.05,23.41871
16920,1756613700000,109015.05,109015.05,108961.69,108973.39,26.20995
16921,1756614000000,108973.39,108973.39,108871.0,108885.75,21.69502
16922,1756614300000,108885.76,108918.11,108827.92,108834.0,45.18427
16923,1756614600000,108834.01,108865.57,108759.27,108859.99,36.50479
16924,1756614900000,108859.99,108859.99,108781.5,108809.69,37.91478
16925,1756615200000,108809.69,108809.69,108730.0,108730.0,39.58143
16926,1756615500000,108730.0,108816.34,108690.48,108769.56,85.25027
16927,1756615800000,108769.56,108769.56,108666.93,108710.07,25.67011
16928,1756616100000,108710.07,108816.33,108710.07,108816.32,26.9475
16929,1756616400000,108816.33,108816.33,108685.47,108685.48,26.46154
16930,1756616700000,108685.48,108720.0,108609.62,108719.99,56.84043
16931,1756617000000,108719.99,108720.0,108671.77,108696.96,35.79332
16932,1756617300000,108696.97,108696.97,108638.11,108681.74,33.72573
16933,1756617600000,108681.73,108681.74,108612.0,108612.0,18.30438
16934,1756617900000,108612.01,108638.48,108572.0,108583.72,25.93593
16935,1756618200000,108583.72,108670.67,108583.71,108643.11,14.26325
16936,1756618500000,108643.1,108688.16,108643.1,108688.16,11.96126
16937,1756618800000,108688.16,108748.52,108688.16,108735.64,40.77674
16938,1756619100000,108735.64,108735.64,108672.4,108705.35,16.21091
16939,1756619400000,108705.35,108769.56,108705.34,108751.74,11.73988
16940,1756619700000,108751.75,108756.85,108722.3,108756.85,5.81164
16941,1756620000000,108756.85,108773.46,108756.84,108761.45,10.54546
16942,1756620300000,108761.45,108773.12,108691.01,108691.01,8.5599
16943,1756620600000,108691.02,108774.18,108691.01,108774.18,10.53991
16944,1756620900000,108774.17,108778.27,108700.0,108700.01,21.12957
16945,1756621200000,108700.0,108700.01,108611.38,108611.39,46.17918
16946,1756621500000,108611.39,108611.39,108574.49,108578.95,11.17688
16947,1756621800000,108578.95,108603.83,108523.49,108533.45,19.65547
16948,1756622100000,108533.46,108670.77,108533.45,108665.03,35.49918
16949,1756622400000,108665.04,108733.29,108665.03,108669.61,21.82926
16950,1756622700000,108669.61,108726.09,108669.6,108697.2,10.74677
16951,1756623000000,108697.21,108729.61,108697.2,108727.75,5.6869
16952,1756623300000,108727.75,108742.84,108714.0,108716.65,8.34837
16953,1756623600000,108716.65,108774.09,108700.0,108774.09,23.36855
16954,1756623900000,108774.09,108800.0,108762.49,108799.99,13.44007
16955,1756624200000,108800.0,108829.17,108781.42,108781.42,17.965
16956,1756624500000,108781.43,108789.35,108710.08,108710.09,113.77776
16957,1756624800000,108710.08,108710.09,108670.0,108670.0,7.86369
16958,1756625100000,108670.0,108693.45,108670.0,108693.44,6.62591
16959,1756625400000,108693.45,108758.62,108693.44,108748.68,21.68988
16960,1756625700000,108748.68,108748.69,108704.64,108739.99,22.45857
16961,1756626000000,108739.99,108794.34,108739.99,108776.03,15.43707
16962,1756626300000,108776.02,108776.02,108695.61,108695.61,9.30467
16963,1756626600000,108694.29,108708.26,108688.34,108708.26,3.7188
16964,1756626900000,108708.26,108708.26,108708.25,108708.26,4.23574
16965,1756627200000,108708.25,108741.68,108708.25,108741.68,15.71462
16966,1756627500000,108741.68,108790.7,108741.67,108783.16,23.97355
16967,1756627800000,108783.17,108834.58,108774.7,108834.58,8.5442
16968,1756628100000,108834.58,108834.58,108816.37,108816.38,24.4249
16969,1756628400000,108816.38,108913.89,108816.37,108889.2,12.02213
16970,1756628700000,108889.2,108922.59,108889.19,108897.65,18.07011
16971,1756629000000,108897.65,108954.29,108812.81,108869.85,26.5879
16972,1756629300000,108869.85,108932.57,108831.14,108921.09,23.10422
16973,1756629600000,108921.09,109000.0,108921.08,109000.0,13.33841
16974,1756629900000,109000.0,109000.0,108921.09,108968.47,16.20539
16975,1756630200000,108968.47,109030.51,108958.65,109012.09,22.01826
16976,1756630500000,109012.08,109012.09,109002.4,109011.67,13.73275
16977,1756630800000,109011.67,109011.67,108968.26,108995.25,11.76296
16978,1756631100000,108995.26,109100.0,108986.0,109099.99,25.09863
16979,1756631400000,109099.99,109100.0,109053.65,109053.67,9.93244
16980,1756631700000,109053.67,109100.0,109053.66,109053.68,10.56551
16981,1756632000000,109053.68,109096.52,109044.8,109044.81,17.60012
16982,1756632300000,109044.8,109044.81,108900.0,108900.0,18.29515
16983,1756632600000,108900.0,108912.74,108788.11,108817.26,19.33012
16984,1756632900000,108817.26,108823.25,108739.37,108739.38,36.33936
16985,1756633200000,108739.37,108756.24,108706.18,108706.18,29.98348
16986,1756633500000,108706.18,108744.69,108603.82,108728.46,71.12831
16987,1756633800000,108728.47,108733.8,108558.61,108558.61,36.31292
16988,1756634100000,108558.62,108562.0,108447.6,108507.68,58.20049
16989,1756634400000,108507.68,108552.18,108369.7,108478.0,67.98669
16990,1756634700000,108478.01,108496.46,108370.07,108422.86,50.95715
16991,1756635000000,108422.87,108469.5,108369.0,108437.58,65.08064
16992,1756635300000,108437.58,108493.55,108370.26,108370.27,60.72379
16993,1756635600000,108370.26,108392.5,108355.0,108374.83,23.91191
16994,1756635900000,108374.83,108497.54,108368.49,108452.79,93.3157
16995,1756636200000,108452.79,108500.0,108400.0,108400.01,53.51233
16996,1756636500000,108400.01,108472.58,108384.0,108428.65,45.1035
16997,1756636800000,108428.65,108428.65,108390.56,108390.57,11.83672
16998,1756637100000,108390.56,108510.98,108303.21,108499.7,54.44059
16999,1756637400000,108499.7,108537.99,108435.29,108526.55,32.21463
17000,1756637700000,108526.56,108628.63,108526.55,108560.23,80.85064
17001,1756638000000,108560.23,108597.19,108550.0,108550.01,48.09488
17002,1756638300000,108550.01,108563.81,108526.55,108526.56,29.06364
17003,1756638600000,108526.57,108526.57,108510.94,108513.15,18.38837
17004,1756638900000,108513.14,108513.15,108323.73,108433.99,39.05461
17005,1756639200000,108433.99,108445.0,108420.39,108432.49,15.29315
17006,1756639500000,108432.49,108543.5,108426.77,108530.56,26.34199
17007,1756639800000,108530.55,108553.99,108432.0,108432.0,31.07747
17008,1756640100000,108432.0,108440.97,108400.0,108400.0,18.23905
17009,1756640400000,108400.0,108400.01,108370.35,108378.69,28.95634
17010,1756640700000,108378.69,108459.49,108378.68,108405.73,38.12716
17011,1756641000000,108405.73,108474.43,108379.27,108379.27,70.90289
17012,1756641300000,108379.27,108400.0,108378.69,108389.76,25.13485
17013,1756641600000,108389.77,108426.1,108323.88,108367.99,65.16517
17014,1756641900000,108367.99,108445.81,108367.98,108433.61,71.43907
17015,1756642200000,108433.61,108433.62,108311.71,108330.28,44.69191
17016,1756642500000,108330.27,108391.28,108330.27,108365.41,52.12627
17017,1756642800000,108365.4,108365.41,108310.43,108335.51,47.56355
17018,1756643100000,108335.51,108427.41,108335.5,108398.68,57.36322
17019,1756643400000,108398.68,108423.96,108370.26,108423.96,75.85463
17020,1756643700000,108423.96,108467.7,108380.74,108467.7,50.12091
17021,1756644000000,108467.7,108486.13,108380.89,108381.01,34.41564
17022,1756644300000,108381.01,108437.51,108360.0,108386.02,24.10313
17023,1756644600000,108386.01,108386.02,108322.84,108322.85,35.09556
17024,1756644900000,108322.85,108360.86,108307.69,108309.2,79.79758
17025,1756645200000,108309.21,108410.67,108281.66,108290.53,69.47049
17026,1756645500000,108290.54,108290.54,108191.29,108242.69,124.67394
17027,1756645800000,108242.7,108312.06,108212.41,108213.5,47.86785
17028,1756646100000,108213.5,108373.22,108194.64,108369.34,52.63598
17029,1756646400000,108369.33,108451.45,108281.42,108281.43,43.16962
17030,1756646700000,108281.43,108348.38,108278.66,108294.74,31.20756
17031,1756647000000,108294.74,108336.36,108250.0,108257.67,58.17207
17032,1756647300000,108257.67,108268.0,108214.14,108214.15,45.61284
17033,1756647600000,108214.14,108376.49,108214.14,108376.48,57.99792
17034,1756647900000,108376.49,108434.57,108355.0,108375.3,56.35592
17035,1756648200000,108375.29,108407.19,108310.0,108316.0,36.32005
17036,1756648500000,108316.0,108418.03,108316.0,108418.02,51.56158
17037,1756648800000,108418.02,108469.5,108303.33,108306.13,93.33604
17038,1756649100000,108306.13,108306.13,108276.71,108289.97,61.88274
17039,1756649400000,108289.96,108319.69,108255.43,108314.13,67.24662
17040,1756649700000,108314.12,108407.74,108275.14,108407.65,37.03784
17041,1756650000000,108407.65,108407.65,108335.7,108349.11,14.17641
17042,1756650300000,108349.1,108375.0,108321.2,108374.99,24.97423
17043,1756650600000,108375.0,108458.82,108374.99,108444.53,25.62807
17044,1756650900000,108444.53,108515.68,108439.4,108440.72,44.99946
17045,1756651200000,108440.72,108447.98,108438.47,108441.23,24.45048
17046,1756651500000,108441.24,108498.37,108441.23,108444.36,40.13491
17047,1756651800000,108444.36,108488.5,108435.02,108443.7,27.20171
17048,1756652100000,108443.69,108467.33,108441.51,108467.33,21.49364
17049,1756652400000,108467.32,108670.01,108467.32,108638.33,70.7272
17050,1756652700000,108638.33,108698.46,108529.12,108565.64,46.96954
17051,1756653000000,108565.64,108565.64,108462.6,108464.74,36.89512
17052,1756653300000,108464.75,108534.35,108464.74,108469.51,69.36792
